iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
90,"(10, 10)","(11, 10)",West,"['(10, 11)', '(11, 10)']","['(10, 10)', '(4, 8)', '(34, 12)', '(17, 13)', '(15, 10)', '(12, 13)', '(21, 9)']","['(34, 12)', '(4, 8)', '(21, 9)', '(17, 13)', '(15, 10)', '(12, 13)', '(10, 11)']","[(21, 16), (27, 13), (17, 12), (32, 12), (1, 15), (26, 14), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (22, 16), (14, 12), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), (31, 12), ... (+50 more)]",36,18,54
91,"(34, 12)","(33, 12)",East,"['(34, 11)', '(33, 12)']","['(34, 12)', '(4, 8)', '(21, 9)', '(17, 13)', '(15, 10)', '(12, 13)', '(10, 11)']","['(4, 8)', '(17, 13)', '(21, 9)', '(10, 11)', '(15, 10)', '(12, 13)', '(34, 11)']","[(21, 16), (27, 13), (17, 12), (32, 12), (1, 15), (26, 14), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (22, 16), (14, 12), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), ... (+51 more)]",12,44,56
92,"(4, 8)","(4, 7)",North,"['(4, 9)', '(4, 7)']","['(4, 8)', '(17, 13)', '(21, 9)', '(10, 11)', '(15, 10)', '(12, 13)', '(34, 11)']","['(21, 9)', '(17, 13)', '(12, 13)', '(10, 11)', '(15, 10)', '(34, 11)', '(4, 9)']","[(21, 16), (27, 13), (17, 12), (32, 12), (1, 15), (26, 14), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (22, 16), (14, 12), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), ... (+52 more)]",46,10,56
93,"(21, 9)","(20, 9)",East,"['(22, 9)', '(20, 9)']","['(21, 9)', '(17, 13)', '(12, 13)', '(10, 11)', '(15, 10)', '(34, 11)', '(4, 9)']","['(17, 13)', '(15, 10)', '(12, 13)', '(10, 11)', '(4, 9)', '(34, 11)', '(22, 9)']","[(21, 16), (27, 13), (17, 12), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (22, 16), (14, 12), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), ... (+53 more)]",28,28,56
94,"(17, 13)","(17, 12)",North,"['(17, 14)', '(17, 12)']","['(17, 13)', '(15, 10)', '(12, 13)', '(10, 11)', '(4, 9)', '(34, 11)', '(22, 9)']","['(15, 10)', '(10, 11)', '(12, 13)', '(22, 9)', '(4, 9)', '(34, 11)', '(17, 14)']","[(21, 16), (27, 13), (17, 12), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (22, 16), (14, 12), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), ... (+54 more)]",28,28,56
95,"(15, 10)","(14, 10)",East,"['(16, 10)', '(14, 10)']","['(15, 10)', '(10, 11)', '(12, 13)', '(22, 9)', '(4, 9)', '(34, 11)', '(17, 14)']","['(12, 13)', '(10, 11)', '(34, 11)', '(22, 9)', '(4, 9)', '(17, 14)', '(16, 10)']","[(21, 16), (27, 13), (17, 12), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (22, 16), (14, 12), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), ... (+55 more)]",33,23,56
96,"(12, 13)","(12, 12)",North,"['(12, 14)', '(12, 12)']","['(12, 13)', '(10, 11)', '(34, 11)', '(22, 9)', '(4, 9)', '(17, 14)', '(16, 10)']","['(10, 11)', '(4, 9)', '(34, 11)', '(22, 9)', '(16, 10)', '(17, 14)', '(12, 14)']","[(21, 16), (27, 13), (17, 12), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (22, 16), (14, 12), (9, 16), (24, 16), (13, 16), (25, 15), ... (+56 more)]",33,23,56
97,"(10, 11)","(10, 10)",North,"['(10, 12)', '(10, 10)']","['(10, 11)', '(4, 9)', '(34, 11)', '(22, 9)', '(16, 10)', '(17, 14)', '(12, 14)']","['(34, 11)', '(4, 9)', '(17, 14)', '(22, 9)', '(16, 10)', '(12, 14)', '(10, 12)']","[(21, 16), (27, 13), (17, 12), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (22, 16), (14, 12), (9, 16), (24, 16), (13, 16), (25, 15), ... (+57 more)]",37,19,56
98,"(34, 11)","(34, 12)",South,"['(34, 12)', '(34, 10)']","['(34, 11)', '(4, 9)', '(17, 14)', '(22, 9)', '(16, 10)', '(12, 14)', '(10, 12)']","['(34, 10)', '(22, 9)', '(4, 9)', '(10, 12)', '(16, 10)', '(12, 14)', '(17, 14)']","[(21, 16), (27, 13), (17, 12), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (22, 16), (14, 12), (9, 16), (24, 16), (13, 16), (25, 15), ... (+58 more)]",13,43,56
99,"(34, 10)","(34, 11)",South,"['(34, 11)', '(33, 10)']","['(34, 10)', '(22, 9)', '(4, 9)', '(10, 12)', '(16, 10)', '(12, 14)', '(17, 14)']","['(33, 10)', '(22, 9)', '(4, 9)', '(10, 12)', '(16, 10)', '(12, 14)', '(17, 14)']","[(21, 16), (34, 10), (27, 13), (17, 12), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (22, 16), (14, 12), (9, 16), (24, 16), (13, 16), ... (+59 more)]",14,42,56
100,"(33, 10)","(34, 10)",West,"['(34, 10)', '(32, 10)']","['(33, 10)', '(22, 9)', '(4, 9)', '(10, 12)', '(16, 10)', '(12, 14)', '(17, 14)']","['(32, 10)', '(22, 9)', '(4, 9)', '(10, 12)', '(16, 10)', '(12, 14)', '(17, 14)']","[(21, 16), (34, 10), (27, 13), (17, 12), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (22, 16), (14, 12), (9, 16), (33, 10), (24, 16), ... (+60 more)]",15,41,56
101,"(32, 10)","(33, 10)",West,"['(33, 10)', '(31, 10)']","['(32, 10)', '(22, 9)', '(4, 9)', '(10, 12)', '(16, 10)', '(12, 14)', '(17, 14)']","['(31, 10)', '(22, 9)', '(4, 9)', '(10, 12)', '(16, 10)', '(12, 14)', '(17, 14)']","[(21, 16), (34, 10), (27, 13), (17, 12), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (22, 16), (14, 12), (9, 16), (33, 10), (24, 16), ... (+61 more)]",16,40,56
102,"(31, 10)","(32, 10)",West,"['(32, 10)', '(30, 10)']","['(31, 10)', '(22, 9)', '(4, 9)', '(10, 12)', '(16, 10)', '(12, 14)', '(17, 14)']","['(30, 10)', '(22, 9)', '(4, 9)', '(10, 12)', '(16, 10)', '(12, 14)', '(17, 14)']","[(21, 16), (34, 10), (27, 13), (17, 12), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (31, 10), (22, 16), (14, 12), (9, 16), (33, 10), ... (+62 more)]",17,39,56
103,"(30, 10)","(31, 10)",West,"['(30, 9)', '(31, 10)', '(29, 10)']","['(30, 10)', '(22, 9)', '(4, 9)', '(10, 12)', '(16, 10)', '(12, 14)', '(17, 14)']","['(30, 9)', '(29, 10)', '(4, 9)', '(22, 9)', '(16, 10)', '(12, 14)', '(17, 14)', '(10, 12)']","[(21, 16), (34, 10), (27, 13), (17, 12), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (31, 10), (22, 16), (14, 12), (9, 16), (33, 10), ... (+63 more)]",18,38,56
104,"(30, 9)","(30, 10)",South,"['(30, 10)', '(30, 8)']","['(30, 9)', '(29, 10)', '(4, 9)', '(22, 9)', '(16, 10)', '(12, 14)', '(17, 14)', '(10, 12)']","['(29, 10)', '(30, 8)', '(4, 9)', '(22, 9)', '(16, 10)', '(12, 14)', '(17, 14)', '(10, 12)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (31, 10), (22, 16), (14, 12), (9, 16), ... (+64 more)]",19,37,56
105,"(29, 10)","(30, 10)",West,"['(30, 10)']","['(29, 10)', '(30, 8)', '(4, 9)', '(22, 9)', '(16, 10)', '(12, 14)', '(17, 14)', '(10, 12)']","['(30, 8)', '(22, 9)', '(4, 9)', '(10, 12)', '(16, 10)', '(12, 14)', '(17, 14)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (31, 10), (22, 16), (14, 12), (9, 16), ... (+65 more)]",19,37,56
106,"(30, 8)","(30, 9)",South,"['(30, 9)', '(31, 8)']","['(30, 8)', '(22, 9)', '(4, 9)', '(10, 12)', '(16, 10)', '(12, 14)', '(17, 14)']","['(4, 9)', '(22, 9)', '(17, 14)', '(10, 12)', '(16, 10)', '(12, 14)', '(31, 8)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (31, 10), (22, 16), (14, 12), (9, 16), ... (+66 more)]",20,36,56
107,"(4, 9)","(4, 8)",North,"['(4, 10)', '(4, 8)']","['(4, 9)', '(22, 9)', '(17, 14)', '(10, 12)', '(16, 10)', '(12, 14)', '(31, 8)']","['(22, 9)', '(16, 10)', '(17, 14)', '(10, 12)', '(31, 8)', '(12, 14)', '(4, 10)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (31, 10), (22, 16), (14, 12), ... (+67 more)]",47,11,58
108,"(22, 9)","(21, 9)",East,"['(23, 9)', '(21, 9)']","['(22, 9)', '(16, 10)', '(17, 14)', '(10, 12)', '(31, 8)', '(12, 14)', '(4, 10)']","['(17, 14)', '(16, 10)', '(12, 14)', '(10, 12)', '(31, 8)', '(4, 10)', '(23, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (31, 10), (22, 16), (14, 12), ... (+68 more)]",29,29,58
109,"(17, 14)","(17, 13)",North,"['(17, 13)', '(16, 14)']","['(17, 14)', '(16, 10)', '(12, 14)', '(10, 12)', '(31, 8)', '(4, 10)', '(23, 9)']","['(16, 10)', '(10, 12)', '(12, 14)', '(23, 9)', '(31, 8)', '(4, 10)', '(16, 14)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (31, 10), (22, 16), ... (+69 more)]",29,29,58
110,"(16, 10)","(15, 10)",East,"['(17, 10)', '(15, 10)']","['(16, 10)', '(10, 12)', '(12, 14)', '(23, 9)', '(31, 8)', '(4, 10)', '(16, 14)']","['(12, 14)', '(10, 12)', '(16, 14)', '(23, 9)', '(31, 8)', '(4, 10)', '(17, 10)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (16, 10), (18, 16), (7, 16), (20, 10), (31, 10), ... (+70 more)]",34,24,58
111,"(12, 14)","(12, 13)",North,"['(12, 13)', '(13, 14)']","['(12, 14)', '(10, 12)', '(16, 14)', '(23, 9)', '(31, 8)', '(4, 10)', '(17, 10)']","['(10, 12)', '(31, 8)', '(16, 14)', '(23, 9)', '(17, 10)', '(4, 10)', '(13, 14)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (16, 10), (18, 16), (7, 16), (20, 10), (31, 10), ... (+71 more)]",34,24,58
112,"(10, 12)","(10, 11)",North,"['(10, 13)', '(10, 11)']","['(10, 12)', '(31, 8)', '(16, 14)', '(23, 9)', '(17, 10)', '(4, 10)', '(13, 14)']","['(31, 8)', '(23, 9)', '(16, 14)', '(13, 14)', '(17, 10)', '(4, 10)', '(10, 13)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (16, 10), (18, 16), (7, 16), (20, 10), (31, 10), ... (+72 more)]",38,20,58
113,"(31, 8)","(30, 8)",East,"['(32, 8)', '(30, 8)']","['(31, 8)', '(23, 9)', '(16, 14)', '(13, 14)', '(17, 10)', '(4, 10)', '(10, 13)']","['(16, 14)', '(23, 9)', '(4, 10)', '(13, 14)', '(17, 10)', '(10, 13)', '(32, 8)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (31, 8), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (16, 10), (18, 16), (7, 16), (20, 10), ... (+73 more)]",21,37,58
114,"(16, 14)","(17, 14)",West,"['(17, 14)', '(15, 14)']","['(16, 14)', '(23, 9)', '(4, 10)', '(13, 14)', '(17, 10)', '(10, 13)', '(32, 8)']","['(15, 14)', '(23, 9)', '(4, 10)', '(13, 14)', '(17, 10)', '(32, 8)', '(10, 13)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (31, 8), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (16, 10), (18, 16), (7, 16), (20, 10), ... (+74 more)]",30,28,58
115,"(15, 14)","(16, 14)",West,"['(16, 14)', '(14, 14)']","['(15, 14)', '(23, 9)', '(4, 10)', '(13, 14)', '(17, 10)', '(32, 8)', '(10, 13)']","['(14, 14)', '(23, 9)', '(4, 10)', '(13, 14)', '(17, 10)', '(32, 8)', '(10, 13)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (31, 8), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (16, 10), (18, 16), (7, 16), ... (+75 more)]",31,27,58
116,"(14, 14)","(15, 14)",West,"['(15, 14)', '(13, 14)']","['(14, 14)', '(23, 9)', '(4, 10)', '(13, 14)', '(17, 10)', '(32, 8)', '(10, 13)']","['(13, 14)', '(23, 9)', '(4, 10)', '(13, 14)', '(17, 10)', '(32, 8)', '(10, 13)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (31, 8), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (16, 10), (18, 16), (7, 16), ... (+76 more)]",32,26,58
117,"(13, 14)","(14, 14)",West,"['(14, 14)', '(12, 14)']","['(13, 14)', '(23, 9)', '(4, 10)', '(13, 14)', '(17, 10)', '(32, 8)', '(10, 13)']","['(4, 10)', '(23, 9)', '(10, 13)', '(13, 14)', '(17, 10)', '(32, 8)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (31, 8), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (13, 14), (16, 10), (18, 16), ... (+77 more)]",33,25,58
118,"(4, 10)","(4, 9)",North,"['(4, 11)', '(4, 9)', '(3, 10)']","['(4, 10)', '(23, 9)', '(10, 13)', '(13, 14)', '(17, 10)', '(32, 8)']","['(23, 9)', '(17, 10)', '(10, 13)', '(13, 14)', '(32, 8)', '(4, 11)', '(3, 10)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (31, 8), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (13, 14), (16, 10), (18, 16), ... (+78 more)]",48,12,60
119,"(23, 9)","(22, 9)",East,"['(24, 9)', '(22, 9)']","['(23, 9)', '(17, 10)', '(10, 13)', '(13, 14)', '(32, 8)', '(4, 11)', '(3, 10)']","['(17, 10)', '(13, 14)', '(10, 13)', '(3, 10)', '(32, 8)', '(4, 11)', '(24, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (31, 8), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (13, 14), (16, 10), (18, 16), ... (+79 more)]",30,30,60
120,"(17, 10)","(16, 10)",East,"['(17, 9)', '(16, 10)']","['(17, 10)', '(13, 14)', '(10, 13)', '(3, 10)', '(32, 8)', '(4, 11)', '(24, 9)']","['(13, 14)', '(32, 8)', '(10, 13)', '(3, 10)', '(24, 9)', '(4, 11)', '(17, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (31, 8), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (13, 14), (16, 10), (18, 16), ... (+80 more)]",35,25,60
121,"(10, 13)","(10, 12)",North,"['(10, 14)', '(10, 12)']","['(10, 13)', '(32, 8)', '(17, 9)', '(3, 10)', '(24, 9)', '(4, 11)']","['(32, 8)', '(3, 10)', '(17, 9)', '(4, 11)', '(24, 9)', '(10, 14)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (31, 8), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (13, 14), (16, 10), (18, 16), ... (+81 more)]",39,21,60
122,"(32, 8)","(31, 8)",East,"['(33, 8)', '(31, 8)']","['(32, 8)', '(3, 10)', '(17, 9)', '(4, 11)', '(24, 9)', '(10, 14)']","['(3, 10)', '(4, 11)', '(17, 9)', '(10, 14)', '(24, 9)', '(33, 8)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (31, 8), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (13, 14), (16, 10), (18, 16), ... (+82 more)]",22,38,60
123,"(3, 10)","(4, 10)",West,"['(4, 10)']","['(3, 10)', '(4, 11)', '(17, 9)', '(10, 14)', '(24, 9)', '(33, 8)']","['(17, 9)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (31, 8), (34, 16), (12, 13), (14, 10), (3, 10), (5, 16), (1, 12), (26, 11), (13, 14), (16, 10), ... (+83 more)]",49,11,60
