iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
40,"(1, 10)","(1, 11)",South,"['(1, 11)', '(1, 9)']","['(34, 15)', '(34, 16)', '(33, 16)', '(32, 16)', '(31, 16)', '(30, 16)', '(29, 16)', '(28, 16)', '(27, 16)', '(25, 15)', '(26, 16)', '(25, 16)', '(24, 16)', '(23, 16)', '(22, 16)', '(21, 16)', '(20, 16)', '(19, 16)', '(18, 16)', '(17, 16)', '(16, 16)', '(15, 16)', '(14, 16)', '(13, 16)', '(12, 16)', '(11, 16)', '(10, 16)', '(9, 16)', '(8, 16)', '(7, 16)', '(6, 16)', '(5, 16)', '(4, 16)', '(3, 16)', '(1, 16)', '(1, 15)', '(1, 14)', '(1, 13)', '(1, 12)', '(1, 10)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+1 more)]","['(21, 16)', '(23, 16)', '(34, 16)', '(12, 16)', '(14, 16)', '(3, 16)', '(5, 16)', '(27, 16)', '(25, 16)', '(1, 12)', '(16, 16)', '(1, 15)', '(18, 16)', '(29, 16)', '(7, 16)', '(31, 16)', '(20, 16)', '(22, 16)', '(9, 16)', '(11, 16)', '(33, 16)', '(1, 11)', '(2, 16)', '(24, 16)', '(13, 16)', '(1, 14)', '(26, 16)', '(15, 16)', '(6, 16)', '(4, 16)', '(28, 16)', '(17, 16)', '(30, 16)', '(19, 16)', '(8, 16)', '(10, 16)', '(32, 16)', '(1, 13)', '(1, 10)', '(1, 16)']",39,0,39
41,"(1, 9)","(1, 10)",South,"['(1, 10)', '(1, 8)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+1 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+2 more)]","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (1, 11), (2, 16), (24, 16), (13, 16), (1, 14), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 13), (1, 10), ... (+1 more)]",40,0,40
42,"(1, 8)","(1, 9)",South,"['(1, 9)', '(1, 7)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+2 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+3 more)]","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (1, 11), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 13), ... (+2 more)]",41,0,41
43,"(1, 7)","(1, 8)",South,"['(1, 8)', '(2, 7)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+3 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+4 more)]","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (1, 11), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 13), ... (+3 more)]",42,0,42
44,"(2, 7)","(1, 7)",East,"['(3, 7)', '(1, 7)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+4 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+5 more)]","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), ... (+4 more)]",43,0,43
45,"(3, 7)","(2, 7)",East,"['(4, 7)', '(2, 7)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+4 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+5 more)]","[(21, 16), (23, 16), (34, 16), (12, 16), (3, 7), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), ... (+5 more)]",44,0,44
46,"(4, 7)","(3, 7)",East,"['(4, 8)', '(3, 7)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+4 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+5 more)]","[(21, 16), (23, 16), (34, 16), (12, 16), (3, 7), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 7), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), ... (+6 more)]",45,0,45
47,"(4, 8)","(4, 7)",North,"['(4, 9)', '(4, 7)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+4 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+5 more)]","[(21, 16), (23, 16), (34, 16), (12, 16), (3, 7), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (4, 8), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 7), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), ... (+7 more)]",46,0,46
48,"(4, 9)","(4, 8)",North,"['(4, 10)', '(4, 8)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+4 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+5 more)]","[(21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (4, 8), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 7), (4, 16), (28, 16), (17, 16), (30, 16), ... (+8 more)]",47,0,47
49,"(4, 10)","(4, 9)",North,"['(4, 11)', '(4, 9)', '(3, 10)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+4 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+6 more)]","[(21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (4, 8), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 7), (4, 10), (4, 16), (28, 16), (17, 16), ... (+9 more)]",48,0,48
50,"(3, 10)","(4, 10)",West,"['(4, 10)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+6 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+6 more)]","[(21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (4, 8), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 7), (4, 10), (4, 16), (28, 16), ... (+10 more)]",49,0,49
51,"(4, 11)","(4, 10)",North,"['(4, 12)', '(4, 10)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+4 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+5 more)]","[(21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (4, 8), (4, 11), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 7), (4, 10), (4, 16), ... (+11 more)]",49,0,49
52,"(4, 12)","(4, 11)",North,"['(4, 13)', '(4, 11)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+4 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+5 more)]","[(21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (4, 8), (4, 11), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 7), (4, 10), ... (+12 more)]",50,0,50
53,"(4, 13)","(4, 12)",North,"['(4, 14)', '(4, 12)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+4 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+5 more)]","[(21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (4, 8), (4, 11), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 7), (4, 10), ... (+13 more)]",51,0,51
54,"(4, 14)","(4, 13)",North,"['(4, 13)', '(5, 14)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+4 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+5 more)]","[(21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (4, 11), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 7), ... (+14 more)]",52,0,52
55,"(5, 14)","(4, 14)",East,"['(6, 14)', '(4, 14)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+5 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+6 more)]","[(21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (4, 11), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 7), ... (+15 more)]",53,0,53
56,"(6, 14)","(5, 14)",East,"['(6, 13)', '(5, 14)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+5 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+6 more)]","[(21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (6, 14), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (4, 11), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), ... (+16 more)]",54,0,54
