iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
31,"((11, 4), ())","((10, 4), ())",East,"['((11, 3), ())', '((12, 4), ())', '((10, 4), ())']","['((11, 4), ())', '((5, 6), ())', '((3, 1), ((1, 1),))', '((3, 6), ())', '((1, 4), ())', '((3, 2), ((1, 1),))']","['((5, 6), ())', '((3, 6), ())', '((3, 1), ((1, 1),))', '((3, 2), ((1, 1),))', '((1, 4), ())', '((11, 3), ())', '((12, 4), ())']","['((1, 1), ((1, 1),))', '((3, 1), ())', '((6, 2), ())', '((1, 2), ())', '((9, 4), ())', '((4, 4), ())', '((1, 2), ((1, 1),))', '((3, 3), ())', '((6, 4), ())', '((1, 4), ((1, 1),))', '((9, 2), ())', '((2, 2), ())', '((11, 4), ())', '((2, 2), ((1, 1),))', '((8, 2), ())', '((3, 2), ())', '((10, 4), ())', '((8, 4), ())', '((3, 4), ())', '((5, 5), ())', '((5, 4), ())', '((7, 2), ())', '((1, 3), ())', '((9, 3), ())', '((1, 3), ((1, 1),))', '((7, 4), ())', '((3, 5), ())', '((2, 1), ())', '((5, 2), ())', '((5, 1), ())', '((2, 1), ((1, 1),))']",9,62,71
32,"((5, 6), ())","((5, 5), ())",North,"['((5, 7), ())', '((5, 5), ())', '((6, 6), ())', '((4, 6), ())']","['((5, 6), ())', '((3, 6), ())', '((3, 1), ((1, 1),))', '((3, 2), ((1, 1),))', '((1, 4), ())', '((11, 3), ())', '((12, 4), ())']","['((3, 6), ())', '((1, 4), ())', '((3, 1), ((1, 1),))', '((3, 2), ((1, 1),))', '((12, 4), ())', '((11, 3), ())', '((5, 7), ())', '((6, 6), ())', '((4, 6), ())']","['((1, 1), ((1, 1),))', '((3, 1), ())', '((6, 2), ())', '((1, 2), ())', '((9, 4), ())', '((4, 4), ())', '((1, 2), ((1, 1),))', '((3, 3), ())', '((6, 4), ())', '((1, 4), ((1, 1),))', '((9, 2), ())', '((2, 2), ())', '((11, 4), ())', '((2, 2), ((1, 1),))', '((8, 2), ())', '((3, 2), ())', '((10, 4), ())', '((8, 4), ())', '((3, 4), ())', '((5, 5), ())', '((5, 4), ())', '((7, 2), ())', '((1, 3), ())', '((5, 6), ())', '((9, 3), ())', '((1, 3), ((1, 1),))', '((7, 4), ())', '((3, 5), ())', '((2, 1), ())', '((5, 2), ())', '((5, 1), ())', '((2, 1), ((1, 1),))']",13,58,71
33,"((3, 6), ())","((3, 5), ())",North,"['((3, 5), ())', '((4, 6), ())', '((2, 6), ())']","['((3, 6), ())', '((1, 4), ())', '((3, 1), ((1, 1),))', '((3, 2), ((1, 1),))', '((12, 4), ())', '((11, 3), ())', '((5, 7), ())', '((6, 6), ())', '((4, 6), ())']","['((1, 4), ())', '((3, 2), ((1, 1),))', '((3, 1), ((1, 1),))', '((4, 6), ())', '((12, 4), ())', '((11, 3), ())', '((5, 7), ())', '((6, 6), ())', '((2, 6), ())']","['((1, 1), ((1, 1),))', '((3, 1), ())', '((6, 2), ())', '((1, 2), ())', '((9, 4), ())', '((4, 4), ())', '((1, 2), ((1, 1),))', '((3, 3), ())', '((6, 4), ())', '((1, 4), ((1, 1),))', '((9, 2), ())', '((2, 2), ())', '((11, 4), ())', '((2, 2), ((1, 1),))', '((8, 2), ())', '((3, 2), ())', '((10, 4), ())', '((8, 4), ())', '((3, 4), ())', '((5, 5), ())', '((5, 4), ())', '((7, 2), ())', '((1, 3), ())', '((5, 6), ())', '((3, 6), ())', '((9, 3), ())', '((1, 3), ((1, 1),))', '((7, 4), ())', '((3, 5), ())', '((2, 1), ())', '((5, 2), ())', '((5, 1), ())', '((2, 1), ((1, 1),))']",15,56,71
34,"((1, 4), ())","((1, 3), ())",North,"['((1, 3), ())']","['((1, 4), ())', '((3, 2), ((1, 1),))', '((3, 1), ((1, 1),))', '((4, 6), ())', '((12, 4), ())', '((11, 3), ())', '((5, 7), ())', '((6, 6), ())', '((2, 6), ())']","['((3, 1), ((1, 1),))', '((3, 2), ((1, 1),))', '((11, 3), ())', '((4, 6), ())', '((12, 4), ())', '((2, 6), ())', '((5, 7), ())', '((6, 6), ())']","['((1, 1), ((1, 1),))', '((3, 1), ())', '((6, 2), ())', '((1, 2), ())', '((9, 4), ())', '((4, 4), ())', '((1, 2), ((1, 1),))', '((3, 3), ())', '((6, 4), ())', '((1, 4), ())', '((1, 4), ((1, 1),))', '((9, 2), ())', '((2, 2), ())', '((11, 4), ())', '((2, 2), ((1, 1),))', '((8, 2), ())', '((3, 2), ())', '((10, 4), ())', '((8, 4), ())', '((3, 4), ())', '((5, 5), ())', '((5, 4), ())', '((7, 2), ())', '((1, 3), ())', '((5, 6), ())', '((3, 6), ())', '((9, 3), ())', '((1, 3), ((1, 1),))', '((7, 4), ())', '((3, 5), ())', '((2, 1), ())', '((5, 2), ())', '((5, 1), ())', '((2, 1), ((1, 1),))']",19,52,71
35,"((3, 1), ((1, 1),))","((2, 1), ((1, 1),))",East,"['((3, 2), ((1, 1),))', '((2, 1), ((1, 1),))']","['((3, 1), ((1, 1),))', '((3, 2), ((1, 1),))', '((11, 3), ())', '((4, 6), ())', '((12, 4), ())', '((2, 6), ())', '((5, 7), ())', '((6, 6), ())']","['((3, 2), ((1, 1),))', '((4, 6), ())', '((11, 3), ())', '((6, 6), ())', '((12, 4), ())', '((2, 6), ())', '((5, 7), ())']","['((1, 1), ((1, 1),))', '((3, 1), ())', '((6, 2), ())', '((1, 2), ())', '((9, 4), ())', '((4, 4), ())', '((3, 1), ((1, 1),))', '((1, 2), ((1, 1),))', '((3, 3), ())', '((6, 4), ())', '((1, 4), ())', '((1, 4), ((1, 1),))', '((9, 2), ())', '((2, 2), ())', '((11, 4), ())', '((2, 2), ((1, 1),))', '((8, 2), ())', '((3, 2), ())', '((10, 4), ())', '((8, 4), ())', '((3, 4), ())', '((5, 5), ())', '((5, 4), ())', '((7, 2), ())', '((1, 3), ())', '((5, 6), ())', '((3, 6), ())', '((9, 3), ())', '((1, 3), ((1, 1),))', '((7, 4), ())', '((3, 5), ())', '((2, 1), ())', '((5, 2), ())', '((5, 1), ())', '((2, 1), ((1, 1),))']",20,51,71
36,"((3, 2), ((1, 1),))","((2, 2), ((1, 1),))",East,"['((3, 3), ((1, 1),))', '((3, 1), ((1, 1),))', '((2, 2), ((1, 1),))']","['((3, 2), ((1, 1),))', '((4, 6), ())', '((11, 3), ())', '((6, 6), ())', '((12, 4), ())', '((2, 6), ())', '((5, 7), ())']","['((11, 3), ())', '((4, 6), ())', '((2, 6), ())', '((6, 6), ())', '((12, 4), ())', '((5, 7), ())', '((3, 3), ((1, 1),))']","['((1, 1), ((1, 1),))', '((3, 1), ())', '((6, 2), ())', '((1, 2), ())', '((9, 4), ())', '((4, 4), ())', '((3, 1), ((1, 1),))', '((1, 2), ((1, 1),))', '((3, 3), ())', '((6, 4), ())', '((1, 4), ())', '((1, 4), ((1, 1),))', '((9, 2), ())', '((2, 2), ())', '((11, 4), ())', '((2, 2), ((1, 1),))', '((8, 2), ())', '((3, 2), ())', '((10, 4), ())', '((3, 2), ((1, 1),))', '((8, 4), ())', '((3, 4), ())', '((5, 5), ())', '((5, 4), ())', '((7, 2), ())', '((1, 3), ())', '((5, 6), ())', '((3, 6), ())', '((9, 3), ())', '((1, 3), ((1, 1),))', '((7, 4), ())', '((3, 5), ())', '((2, 1), ())', '((5, 2), ())', '((5, 1), ())', '((2, 1), ((1, 1),))']",21,50,71
37,"((11, 3), ())","((11, 4), ())",South,"['((11, 4), ())', '((11, 2), ())']","['((11, 3), ())', '((4, 6), ())', '((2, 6), ())', '((6, 6), ())', '((12, 4), ())', '((5, 7), ())', '((3, 3), ((1, 1),))']","['((4, 6), ())', '((3, 3), ((1, 1),))', '((2, 6), ())', '((6, 6), ())', '((12, 4), ())', '((5, 7), ())', '((11, 2), ())']","['((1, 1), ((1, 1),))', '((3, 1), ())', '((6, 2), ())', '((1, 2), ())', '((9, 4), ())', '((4, 4), ())', '((3, 1), ((1, 1),))', '((1, 2), ((1, 1),))', '((3, 3), ())', '((6, 4), ())', '((1, 4), ())', '((1, 4), ((1, 1),))', '((9, 2), ())', '((2, 2), ())', '((11, 4), ())', '((2, 2), ((1, 1),))', '((8, 2), ())', '((3, 2), ())', '((10, 4), ())', '((3, 2), ((1, 1),))', '((8, 4), ())', '((3, 4), ())', '((5, 5), ())', '((5, 4), ())', '((7, 2), ())', '((1, 3), ())', '((5, 6), ())', '((3, 6), ())', '((9, 3), ())', '((1, 3), ((1, 1),))', '((7, 4), ())', '((3, 5), ())', '((2, 1), ())', '((5, 2), ())', '((11, 3), ())', '((5, 1), ())', '((2, 1), ((1, 1),))']",10,61,71
38,"((4, 6), ())","((5, 6), ())",West,"['((5, 6), ())', '((3, 6), ())']","['((4, 6), ())', '((3, 3), ((1, 1),))', '((2, 6), ())', '((6, 6), ())', '((12, 4), ())', '((5, 7), ())', '((11, 2), ())']","['((2, 6), ())', '((3, 3), ((1, 1),))', '((11, 2), ())', '((6, 6), ())', '((12, 4), ())', '((5, 7), ())']","['((1, 1), ((1, 1),))', '((3, 1), ())', '((6, 2), ())', '((1, 2), ())', '((9, 4), ())', '((4, 4), ())', '((3, 1), ((1, 1),))', '((1, 2), ((1, 1),))', '((3, 3), ())', '((6, 4), ())', '((1, 4), ())', '((4, 6), ())', '((1, 4), ((1, 1),))', '((9, 2), ())', '((2, 2), ())', '((11, 4), ())', '((2, 2), ((1, 1),))', '((8, 2), ())', '((3, 2), ())', '((10, 4), ())', '((3, 2), ((1, 1),))', '((8, 4), ())', '((3, 4), ())', '((5, 5), ())', '((5, 4), ())', '((7, 2), ())', '((1, 3), ())', '((5, 6), ())', '((3, 6), ())', '((9, 3), ())', '((1, 3), ((1, 1),))', '((7, 4), ())', '((3, 5), ())', '((2, 1), ())', '((5, 2), ())', '((11, 3), ())', '((5, 1), ())', '((2, 1), ((1, 1),))']",14,57,71
39,"((2, 6), ())","((3, 6), ())",West,"['((3, 6), ())', '((1, 6), ())']","['((2, 6), ())', '((3, 3), ((1, 1),))', '((11, 2), ())', '((6, 6), ())', '((12, 4), ())', '((5, 7), ())']","['((3, 3), ((1, 1),))', '((5, 7), ())', '((11, 2), ())', '((6, 6), ())', '((12, 4), ())', '((1, 6), ())']","['((1, 1), ((1, 1),))', '((3, 1), ())', '((6, 2), ())', '((1, 2), ())', '((9, 4), ())', '((4, 4), ())', '((3, 1), ((1, 1),))', '((1, 2), ((1, 1),))', '((3, 3), ())', '((6, 4), ())', '((1, 4), ())', '((4, 6), ())', '((1, 4), ((1, 1),))', '((9, 2), ())', '((2, 2), ())', '((11, 4), ())', '((2, 2), ((1, 1),))', '((8, 2), ())', '((3, 2), ())', '((10, 4), ())', '((3, 2), ((1, 1),))', '((8, 4), ())', '((3, 4), ())', '((5, 5), ())', '((5, 4), ())', '((7, 2), ())', '((1, 3), ())', '((5, 6), ())', '((2, 6), ())', '((3, 6), ())', '((9, 3), ())', '((1, 3), ((1, 1),))', '((7, 4), ())', '((3, 5), ())', '((2, 1), ())', '((5, 2), ())', '((11, 3), ())', '((5, 1), ())', '((2, 1), ((1, 1),))']",16,55,71
40,"((3, 3), ((1, 1),))","((3, 2), ((1, 1),))",North,"['((3, 4), ((1, 1),))', '((3, 2), ((1, 1),))']","['((3, 3), ((1, 1),))', '((5, 7), ())', '((11, 2), ())', '((6, 6), ())', '((12, 4), ())', '((1, 6), ())']","['((11, 2), ())', '((5, 7), ())', '((1, 6), ())', '((6, 6), ())', '((12, 4), ())', '((3, 4), ((1, 1),))']","['((1, 1), ((1, 1),))', '((3, 1), ())', '((6, 2), ())', '((1, 2), ())', '((9, 4), ())', '((4, 4), ())', '((3, 1), ((1, 1),))', '((1, 2), ((1, 1),))', '((3, 3), ())', '((6, 4), ())', '((1, 4), ())', '((4, 6), ())', '((3, 3), ((1, 1),))', '((1, 4), ((1, 1),))', '((9, 2), ())', '((2, 2), ())', '((11, 4), ())', '((2, 2), ((1, 1),))', '((8, 2), ())', '((3, 2), ())', '((10, 4), ())', '((3, 2), ((1, 1),))', '((8, 4), ())', '((3, 4), ())', '((5, 5), ())', '((5, 4), ())', '((7, 2), ())', '((1, 3), ())', '((5, 6), ())', '((2, 6), ())', '((3, 6), ())', '((9, 3), ())', '((1, 3), ((1, 1),))', '((7, 4), ())', '((3, 5), ())', '((2, 1), ())', '((5, 2), ())', '((11, 3), ())', '((5, 1), ())', '((2, 1), ((1, 1),))']",22,49,71
41,"((11, 2), ())","((11, 3), ())",South,"['((11, 3), ())', '((11, 1), ())', '((12, 2), ())']","['((11, 2), ())', '((5, 7), ())', '((1, 6), ())', '((6, 6), ())', '((12, 4), ())', '((3, 4), ((1, 1),))']","['((1, 6), ())', '((5, 7), ())', '((3, 4), ((1, 1),))', '((6, 6), ())', '((12, 4), ())', '((11, 1), ())', '((12, 2), ())']","[((1, 1), ((1, 1),)), ((3, 1), ()), ((6, 2), ()), ((1, 2), ()), ((9, 4), ()), ((4, 4), ()), ((3, 1), ((1, 1),)), ((1, 2), ((1, 1),)), ((3, 3), ()), ((6, 4), ()), ((1, 4), ()), ((4, 6), ()), ((3, 3), ((1, 1),)), ((1, 4), ((1, 1),)), ((9, 2), ()), ((2, 2), ()), ((11, 4), ()), ((2, 2), ((1, 1),)), ((8, 2), ()), ((3, 2), ()), ((10, 4), ()), ((3, 2), ((1, 1),)), ((8, 4), ()), ((3, 4), ()), ((11, 2), ()), ((5, 5), ()), ((5, 4), ()), ((7, 2), ()), ((1, 3), ()), ((5, 6), ()), ((2, 6), ()), ((3, 6), ()), ((9, 3), ()), ((1, 3), ((1, 1),)), ((7, 4), ()), ((3, 5), ()), ((2, 1), ()), ((5, 2), ()), ((11, 3), ()), ((5, 1), ()), ... (+1 more)]",11,60,71
42,"((1, 6), ())","((2, 6), ())",West,"['((1, 7), ())', '((2, 6), ())']","['((1, 6), ())', '((5, 7), ())', '((3, 4), ((1, 1),))', '((6, 6), ())', '((12, 4), ())', '((11, 1), ())', '((12, 2), ())']","['((3, 4), ((1, 1),))', '((5, 7), ())', '((11, 1), ())', '((6, 6), ())', '((12, 4), ())', '((12, 2), ())', '((1, 7), ())']","[((1, 1), ((1, 1),)), ((3, 1), ()), ((6, 2), ()), ((1, 2), ()), ((9, 4), ()), ((4, 4), ()), ((3, 1), ((1, 1),)), ((1, 2), ((1, 1),)), ((3, 3), ()), ((6, 4), ()), ((1, 4), ()), ((4, 6), ()), ((3, 3), ((1, 1),)), ((1, 4), ((1, 1),)), ((9, 2), ()), ((2, 2), ()), ((11, 4), ()), ((2, 2), ((1, 1),)), ((8, 2), ()), ((3, 2), ()), ((10, 4), ()), ((3, 2), ((1, 1),)), ((8, 4), ()), ((3, 4), ()), ((11, 2), ()), ((5, 5), ()), ((5, 4), ()), ((7, 2), ()), ((1, 3), ()), ((5, 6), ()), ((2, 6), ()), ((3, 6), ()), ((9, 3), ()), ((1, 3), ((1, 1),)), ((7, 4), ()), ((3, 5), ()), ((1, 6), ()), ((2, 1), ()), ((5, 2), ()), ((11, 3), ()), ... (+2 more)]",17,54,71
43,"((3, 4), ((1, 1),))","((3, 3), ((1, 1),))",North,"['((3, 5), ((1, 1),))', '((3, 3), ((1, 1),))', '((4, 4), ((1, 1),))']","['((3, 4), ((1, 1),))', '((5, 7), ())', '((11, 1), ())', '((6, 6), ())', '((12, 4), ())', '((12, 2), ())', '((1, 7), ())']","['((11, 1), ())', '((5, 7), ())', '((3, 5), ((1, 1),))', '((6, 6), ())', '((12, 4), ())', '((12, 2), ())', '((1, 7), ())', '((4, 4), ((1, 1),))']","[((1, 1), ((1, 1),)), ((3, 1), ()), ((6, 2), ()), ((1, 2), ()), ((9, 4), ()), ((4, 4), ()), ((3, 1), ((1, 1),)), ((1, 2), ((1, 1),)), ((3, 3), ()), ((6, 4), ()), ((1, 4), ()), ((4, 6), ()), ((3, 3), ((1, 1),)), ((1, 4), ((1, 1),)), ((9, 2), ()), ((2, 2), ()), ((11, 4), ()), ((2, 2), ((1, 1),)), ((8, 2), ()), ((3, 2), ()), ((10, 4), ()), ((3, 2), ((1, 1),)), ((8, 4), ()), ((3, 4), ()), ((11, 2), ()), ((5, 5), ()), ((3, 4), ((1, 1),)), ((5, 4), ()), ((7, 2), ()), ((1, 3), ()), ((5, 6), ()), ((2, 6), ()), ((3, 6), ()), ((9, 3), ()), ((1, 3), ((1, 1),)), ((7, 4), ()), ((3, 5), ()), ((1, 6), ()), ((2, 1), ()), ((5, 2), ()), ... (+3 more)]",23,48,71
44,"((11, 1), ())","((11, 2), ())",South,"['((11, 2), ())', '((12, 1), ())']","['((11, 1), ())', '((5, 7), ())', '((3, 5), ((1, 1),))', '((6, 6), ())', '((12, 4), ())', '((12, 2), ())', '((1, 7), ())', '((4, 4), ((1, 1),))']","['((3, 5), ((1, 1),))', '((5, 7), ())', '((1, 7), ())', '((6, 6), ())', '((12, 4), ())', '((12, 2), ())', '((4, 4), ((1, 1),))', '((12, 1), ())']","[((1, 1), ((1, 1),)), ((3, 1), ()), ((6, 2), ()), ((1, 2), ()), ((9, 4), ()), ((4, 4), ()), ((3, 1), ((1, 1),)), ((1, 2), ((1, 1),)), ((3, 3), ()), ((6, 4), ()), ((1, 4), ()), ((4, 6), ()), ((3, 3), ((1, 1),)), ((1, 4), ((1, 1),)), ((9, 2), ()), ((2, 2), ()), ((11, 4), ()), ((2, 2), ((1, 1),)), ((8, 2), ()), ((3, 2), ()), ((10, 4), ()), ((3, 2), ((1, 1),)), ((8, 4), ()), ((3, 4), ()), ((11, 2), ()), ((5, 5), ()), ((3, 4), ((1, 1),)), ((5, 4), ()), ((7, 2), ()), ((1, 3), ()), ((5, 6), ()), ((2, 6), ()), ((3, 6), ()), ((9, 3), ()), ((1, 3), ((1, 1),)), ((7, 4), ()), ((3, 5), ()), ((11, 1), ()), ((1, 6), ()), ((2, 1), ()), ... (+4 more)]",12,59,71
45,"((3, 5), ((1, 1),))","((3, 4), ((1, 1),))",North,"['((3, 6), ((1, 1),))', '((3, 4), ((1, 1),))']","['((3, 5), ((1, 1),))', '((5, 7), ())', '((1, 7), ())', '((6, 6), ())', '((12, 4), ())', '((12, 2), ())', '((4, 4), ((1, 1),))', '((12, 1), ())']","['((3, 6), ((1, 1),))', '((5, 7), ())', '((1, 7), ())', '((12, 4), ())', '((12, 1), ())', '((12, 2), ())', '((4, 4), ((1, 1),))', '((6, 6), ())']","[((1, 1), ((1, 1),)), ((3, 1), ()), ((6, 2), ()), ((1, 2), ()), ((9, 4), ()), ((4, 4), ()), ((3, 1), ((1, 1),)), ((1, 2), ((1, 1),)), ((3, 3), ()), ((6, 4), ()), ((1, 4), ()), ((4, 6), ()), ((3, 3), ((1, 1),)), ((1, 4), ((1, 1),)), ((9, 2), ()), ((2, 2), ()), ((11, 4), ()), ((2, 2), ((1, 1),)), ((8, 2), ()), ((3, 2), ()), ((10, 4), ()), ((3, 2), ((1, 1),)), ((8, 4), ()), ((3, 4), ()), ((11, 2), ()), ((5, 5), ()), ((3, 4), ((1, 1),)), ((5, 4), ()), ((7, 2), ()), ((1, 3), ()), ((5, 6), ()), ((2, 6), ()), ((3, 6), ()), ((9, 3), ()), ((1, 3), ((1, 1),)), ((7, 4), ()), ((3, 5), ()), ((11, 1), ()), ((1, 6), ()), ((2, 1), ()), ... (+5 more)]",24,47,71
46,"((3, 6), ((1, 1),))","((3, 5), ((1, 1),))",North,"['((3, 5), ((1, 1),))', '((4, 6), ((1, 1),))', '((2, 6), ((1, 1),))']","['((3, 6), ((1, 1),))', '((5, 7), ())', '((1, 7), ())', '((12, 4), ())', '((12, 1), ())', '((12, 2), ())', '((4, 4), ((1, 1),))', '((6, 6), ())']","['((2, 6), ((1, 1),))', '((5, 7), ())', '((1, 7), ())', '((12, 4), ())', '((12, 1), ())', '((12, 2), ())', '((4, 4), ((1, 1),))', '((4, 6), ((1, 1),))', '((6, 6), ())']","[((1, 1), ((1, 1),)), ((3, 1), ()), ((6, 2), ()), ((1, 2), ()), ((9, 4), ()), ((4, 4), ()), ((3, 1), ((1, 1),)), ((1, 2), ((1, 1),)), ((3, 3), ()), ((6, 4), ()), ((1, 4), ()), ((4, 6), ()), ((3, 3), ((1, 1),)), ((1, 4), ((1, 1),)), ((9, 2), ()), ((2, 2), ()), ((11, 4), ()), ((2, 2), ((1, 1),)), ((8, 2), ()), ((3, 2), ()), ((10, 4), ()), ((3, 2), ((1, 1),)), ((8, 4), ()), ((3, 4), ()), ((11, 2), ()), ((5, 5), ()), ((3, 4), ((1, 1),)), ((5, 4), ()), ((7, 2), ()), ((1, 3), ()), ((5, 6), ()), ((2, 6), ()), ((3, 6), ()), ((9, 3), ()), ((1, 3), ((1, 1),)), ((7, 4), ()), ((3, 5), ()), ((11, 1), ()), ((1, 6), ()), ((2, 1), ()), ... (+6 more)]",25,46,71
47,"((2, 6), ((1, 1),))","((3, 6), ((1, 1),))",West,"['((3, 6), ((1, 1),))', '((1, 6), ((1, 1),))']","['((2, 6), ((1, 1),))', '((5, 7), ())', '((1, 7), ())', '((12, 4), ())', '((12, 1), ())', '((12, 2), ())', '((4, 4), ((1, 1),))', '((4, 6), ((1, 1),))', '((6, 6), ())']","['((1, 6), ((1, 1),))', '((5, 7), ())', '((1, 7), ())', '((12, 4), ())', '((12, 1), ())', '((12, 2), ())', '((4, 4), ((1, 1),))', '((4, 6), ((1, 1),))', '((6, 6), ())']","[((1, 1), ((1, 1),)), ((3, 1), ()), ((6, 2), ()), ((1, 2), ()), ((9, 4), ()), ((4, 4), ()), ((3, 1), ((1, 1),)), ((1, 2), ((1, 1),)), ((3, 3), ()), ((6, 4), ()), ((1, 4), ()), ((4, 6), ()), ((3, 3), ((1, 1),)), ((1, 4), ((1, 1),)), ((9, 2), ()), ((2, 2), ()), ((11, 4), ()), ((2, 2), ((1, 1),)), ((8, 2), ()), ((3, 2), ()), ((10, 4), ()), ((3, 2), ((1, 1),)), ((8, 4), ()), ((3, 4), ()), ((11, 2), ()), ((5, 5), ()), ((3, 4), ((1, 1),)), ((5, 4), ()), ((7, 2), ()), ((1, 3), ()), ((5, 6), ()), ((2, 6), ()), ((3, 6), ()), ((9, 3), ()), ((1, 3), ((1, 1),)), ((7, 4), ()), ((3, 5), ()), ((11, 1), ()), ((1, 6), ()), ((2, 1), ()), ... (+7 more)]",26,45,71
48,"((1, 6), ((1, 1),))","((2, 6), ((1, 1),))",West,"['((1, 7), ((1, 1),))', '((2, 6), ((1, 1),))']","['((1, 6), ((1, 1),))', '((5, 7), ())', '((1, 7), ())', '((12, 4), ())', '((12, 1), ())', '((12, 2), ())', '((4, 4), ((1, 1),))', '((4, 6), ((1, 1),))', '((6, 6), ())']","['((1, 7), ((1, 1),))', '((5, 7), ())', '((1, 7), ())', '((12, 4), ())', '((12, 1), ())', '((12, 2), ())', '((4, 4), ((1, 1),))', '((4, 6), ((1, 1),))', '((6, 6), ())']","[((1, 1), ((1, 1),)), ((3, 1), ()), ((6, 2), ()), ((1, 2), ()), ((9, 4), ()), ((4, 4), ()), ((3, 1), ((1, 1),)), ((1, 2), ((1, 1),)), ((3, 3), ()), ((6, 4), ()), ((1, 4), ()), ((4, 6), ()), ((3, 3), ((1, 1),)), ((1, 4), ((1, 1),)), ((9, 2), ()), ((2, 2), ()), ((11, 4), ()), ((2, 2), ((1, 1),)), ((8, 2), ()), ((3, 2), ()), ((10, 4), ()), ((3, 2), ((1, 1),)), ((8, 4), ()), ((3, 4), ()), ((11, 2), ()), ((5, 5), ()), ((3, 4), ((1, 1),)), ((5, 4), ()), ((7, 2), ()), ((1, 3), ()), ((5, 6), ()), ((2, 6), ()), ((3, 6), ()), ((9, 3), ()), ((1, 3), ((1, 1),)), ((7, 4), ()), ((3, 5), ()), ((11, 1), ()), ((1, 6), ()), ((2, 1), ()), ... (+8 more)]",27,44,71
49,"((1, 7), ((1, 1),))","((1, 6), ((1, 1),))",North,"['((1, 8), ((1, 1),))', '((1, 6), ((1, 1),))']","['((1, 7), ((1, 1),))', '((5, 7), ())', '((1, 7), ())', '((12, 4), ())', '((12, 1), ())', '((12, 2), ())', '((4, 4), ((1, 1),))', '((4, 6), ((1, 1),))', '((6, 6), ())']","['((1, 8), ((1, 1),))', '((5, 7), ())', '((1, 7), ())', '((12, 4), ())', '((12, 1), ())', '((12, 2), ())', '((4, 4), ((1, 1),))', '((4, 6), ((1, 1),))', '((6, 6), ())']","[((1, 1), ((1, 1),)), ((3, 1), ()), ((6, 2), ()), ((1, 2), ()), ((9, 4), ()), ((4, 4), ()), ((3, 1), ((1, 1),)), ((1, 2), ((1, 1),)), ((3, 3), ()), ((6, 4), ()), ((1, 4), ()), ((4, 6), ()), ((3, 3), ((1, 1),)), ((1, 4), ((1, 1),)), ((9, 2), ()), ((2, 2), ()), ((11, 4), ()), ((2, 2), ((1, 1),)), ((8, 2), ()), ((3, 2), ()), ((10, 4), ()), ((1, 7), ((1, 1),)), ((3, 2), ((1, 1),)), ((8, 4), ()), ((3, 4), ()), ((11, 2), ()), ((5, 5), ()), ((3, 4), ((1, 1),)), ((5, 4), ()), ((7, 2), ()), ((1, 3), ()), ((5, 6), ()), ((2, 6), ()), ((3, 6), ()), ((9, 3), ()), ((1, 3), ((1, 1),)), ((7, 4), ()), ((3, 5), ()), ((11, 1), ()), ((1, 6), ()), ... (+9 more)]",28,43,71
50,"((1, 8), ((1, 1),))","((1, 7), ((1, 1),))",North,"['((1, 7), ((1, 1),))', '((2, 8), ((1, 1),))']","['((1, 8), ((1, 1),))', '((5, 7), ())', '((1, 7), ())', '((12, 4), ())', '((12, 1), ())', '((12, 2), ())', '((4, 4), ((1, 1),))', '((4, 6), ((1, 1),))', '((6, 6), ())']","['((5, 7), ())', '((12, 4), ())', '((1, 7), ())', '((6, 6), ())', '((12, 1), ())', '((12, 2), ())', '((4, 4), ((1, 1),))', '((4, 6), ((1, 1),))', '((2, 8), ((1, 1),))']","[((1, 1), ((1, 1),)), ((3, 1), ()), ((6, 2), ()), ((1, 2), ()), ((9, 4), ()), ((4, 4), ()), ((3, 1), ((1, 1),)), ((1, 2), ((1, 1),)), ((3, 3), ()), ((6, 4), ()), ((1, 4), ()), ((4, 6), ()), ((3, 3), ((1, 1),)), ((1, 4), ((1, 1),)), ((9, 2), ()), ((2, 2), ()), ((11, 4), ()), ((2, 2), ((1, 1),)), ((8, 2), ()), ((3, 2), ()), ((10, 4), ()), ((1, 7), ((1, 1),)), ((3, 2), ((1, 1),)), ((8, 4), ()), ((3, 4), ()), ((11, 2), ()), ((5, 5), ()), ((3, 4), ((1, 1),)), ((5, 4), ()), ((7, 2), ()), ((1, 3), ()), ((5, 6), ()), ((2, 6), ()), ((3, 6), ()), ((9, 3), ()), ((1, 3), ((1, 1),)), ((7, 4), ()), ((3, 5), ()), ((11, 1), ()), ((1, 6), ()), ... (+10 more)]",29,42,71
