iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
80,"(12, 10)","(11, 10)",East,"['(12, 11)', '(11, 10)']","['(12, 10)', '(34, 14)', '(25, 14)']","['(12, 11)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (34, 16), (3, 10), (5, 16), (9, 14), (1, 12), (18, 16), (7, 16), (22, 16), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (4, 13), (8, 13), (10, 10), (1, 7), (1, 16), (12, 10), (3, 7), (14, 16), (3, 16), (10, 12), ... (+40 more)]",17179883516,0,17179883516
81,"(12, 11)","(12, 10)",North,"['(12, 12)', '(12, 10)']","['(12, 11)', '(34, 14)', '(25, 14)']","['(12, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (34, 16), (3, 10), (5, 16), (9, 14), (1, 12), (18, 16), (7, 16), (22, 16), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (4, 13), (8, 13), (10, 10), (1, 7), (1, 16), (12, 10), (3, 7), (14, 16), (3, 16), (10, 12), ... (+41 more)]",17179887612,0,17179887612
82,"(12, 12)","(12, 11)",North,"['(12, 13)', '(12, 11)', '(13, 12)']","['(12, 12)', '(34, 14)', '(25, 14)']","['(12, 13)', '(13, 12)', '(25, 14)', '(34, 14)']","[(21, 16), (4, 9), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (34, 16), (3, 10), (5, 16), (9, 14), (1, 12), (18, 16), (7, 16), (22, 16), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (4, 13), (8, 13), (10, 10), (1, 7), (1, 16), (12, 10), (3, 7), (14, 16), (3, 16), (10, 12), ... (+42 more)]",17179891708,0,17179891708
83,"(12, 13)","(12, 12)",North,"['(12, 14)', '(12, 12)']","['(12, 13)', '(13, 12)', '(25, 14)', '(34, 14)']","['(13, 12)', '(12, 14)', '(25, 14)', '(34, 14)']","[(21, 16), (4, 9), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (34, 16), (12, 13), (3, 10), (5, 16), (9, 14), (1, 12), (18, 16), (7, 16), (22, 16), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (4, 13), (8, 13), (10, 10), (1, 7), (1, 16), (12, 10), (3, 7), (14, 16), (3, 16), ... (+43 more)]",17179895804,0,17179895804
84,"(13, 12)","(12, 12)",East,"['(14, 12)', '(12, 12)']","['(13, 12)', '(12, 14)', '(25, 14)', '(34, 14)']","['(12, 14)', '(14, 12)', '(25, 14)', '(34, 14)']","[(21, 16), (4, 9), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (12, 13), (3, 10), (5, 16), (9, 14), (1, 12), (18, 16), (7, 16), (22, 16), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (4, 13), (8, 13), (10, 10), (1, 7), (1, 16), (12, 10), (3, 7), (14, 16), ... (+44 more)]",17179899900,0,17179899900
85,"(12, 14)","(12, 13)",North,"['(12, 13)', '(13, 14)']","['(12, 14)', '(14, 12)', '(25, 14)', '(34, 14)']","['(13, 14)', '(14, 12)', '(25, 14)', '(34, 14)']","[(21, 16), (4, 9), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (12, 13), (3, 10), (5, 16), (9, 14), (1, 12), (18, 16), (7, 16), (22, 16), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (4, 13), (8, 13), (10, 10), (1, 7), (1, 16), (12, 10), (3, 7), (14, 16), ... (+45 more)]",17179899900,0,17179899900
86,"(13, 14)","(12, 14)",East,"['(14, 14)', '(12, 14)']","['(13, 14)', '(14, 12)', '(25, 14)', '(34, 14)']","['(14, 12)', '(14, 14)', '(25, 14)', '(34, 14)']","[(21, 16), (4, 9), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (12, 13), (3, 10), (5, 16), (9, 14), (1, 12), (13, 14), (18, 16), (7, 16), (22, 16), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (4, 13), (8, 13), (10, 10), (1, 7), (1, 16), (12, 10), (3, 7), ... (+46 more)]",17179908092,0,17179908092
87,"(14, 12)","(13, 12)",East,"['(14, 11)', '(15, 12)', '(13, 12)']","['(14, 12)', '(14, 14)', '(25, 14)', '(34, 14)']","['(14, 14)', '(14, 11)', '(25, 14)', '(34, 14)', '(15, 12)']","[(21, 16), (4, 9), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (12, 13), (3, 10), (5, 16), (9, 14), (1, 12), (13, 14), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (4, 13), (8, 13), (10, 10), (1, 7), (1, 16), (12, 10), ... (+47 more)]",17179916284,0,17179916284
88,"(14, 14)","(13, 14)",East,"['(15, 14)', '(13, 14)']","['(14, 14)', '(14, 11)', '(25, 14)', '(34, 14)', '(15, 12)']","['(14, 11)', '(15, 12)', '(25, 14)', '(34, 14)', '(15, 14)']","[(21, 16), (4, 9), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (12, 13), (3, 10), (5, 16), (9, 14), (1, 12), (13, 14), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (14, 14), (4, 13), (8, 13), (10, 10), (1, 7), (1, 16), ... (+48 more)]",17179924476,0,17179924476
89,"(14, 11)","(14, 12)",South,"['(14, 12)', '(14, 10)']","['(14, 11)', '(15, 12)', '(25, 14)', '(34, 14)', '(15, 14)']","['(15, 12)', '(14, 10)', '(25, 14)', '(34, 14)', '(15, 14)']","[(21, 16), (4, 9), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (12, 13), (3, 10), (5, 16), (9, 14), (1, 12), (13, 14), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (14, 14), (4, 13), (8, 13), (10, 10), (1, 7), (1, 16), ... (+49 more)]",17179932668,0,17179932668
90,"(15, 12)","(14, 12)",East,"['(16, 12)', '(14, 12)']","['(15, 12)', '(14, 10)', '(25, 14)', '(34, 14)', '(15, 14)']","['(14, 10)', '(15, 14)', '(25, 14)', '(34, 14)', '(16, 12)']","[(21, 16), (4, 9), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (12, 13), (3, 10), (5, 16), (9, 14), (1, 12), (13, 14), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (14, 14), (4, 13), (8, 13), (10, 10), (1, 7), (1, 16), ... (+50 more)]",17179949052,0,17179949052
91,"(14, 10)","(14, 11)",South,"['(14, 11)', '(15, 10)']","['(14, 10)', '(15, 14)', '(25, 14)', '(34, 14)', '(16, 12)']","['(15, 14)', '(15, 10)', '(25, 14)', '(34, 14)', '(16, 12)']","[(21, 16), (4, 9), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (12, 13), (3, 10), (14, 10), (5, 16), (9, 14), (1, 12), (13, 14), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (14, 14), (4, 13), (8, 13), (10, 10), (1, 7), ... (+51 more)]",17179949052,0,17179949052
92,"(15, 14)","(14, 14)",East,"['(16, 14)', '(14, 14)']","['(15, 14)', '(15, 10)', '(25, 14)', '(34, 14)', '(16, 12)']","['(15, 10)', '(16, 12)', '(25, 14)', '(34, 14)', '(16, 14)']","[(21, 16), (4, 9), (8, 9), (1, 15), (15, 14), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (12, 13), (3, 10), (14, 10), (5, 16), (9, 14), (1, 12), (13, 14), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (14, 14), (4, 13), (8, 13), (10, 10), ... (+52 more)]",17179957244,0,17179957244
93,"(15, 10)","(14, 10)",East,"['(16, 10)', '(14, 10)']","['(15, 10)', '(16, 12)', '(25, 14)', '(34, 14)', '(16, 14)']","['(16, 12)', '(16, 14)', '(25, 14)', '(34, 14)', '(16, 10)']","[(21, 16), (4, 9), (8, 9), (1, 15), (15, 14), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (12, 13), (3, 10), (14, 10), (5, 16), (9, 14), (1, 12), (13, 14), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (14, 14), (4, 13), (8, 13), (10, 10), ... (+53 more)]",17179981820,0,17179981820
94,"(16, 12)","(15, 12)",East,"['(17, 12)', '(15, 12)']","['(16, 12)', '(16, 14)', '(25, 14)', '(34, 14)', '(16, 10)']","['(16, 14)', '(16, 10)', '(25, 14)', '(34, 14)', '(17, 12)']","[(21, 16), (4, 9), (8, 9), (1, 15), (15, 14), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (12, 13), (3, 10), (14, 10), (5, 16), (9, 14), (1, 12), (13, 14), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), (14, 14), (4, 13), (8, 13), ... (+54 more)]",17180014588,0,17180014588
95,"(16, 14)","(15, 14)",East,"['(17, 14)', '(15, 14)']","['(16, 14)', '(16, 10)', '(25, 14)', '(34, 14)', '(17, 12)']","['(16, 10)', '(17, 12)', '(25, 14)', '(34, 14)', '(17, 14)']","[(21, 16), (4, 9), (8, 9), (1, 15), (15, 14), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (12, 13), (3, 10), (14, 10), (5, 16), (9, 14), (1, 12), (13, 14), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), (14, 14), (4, 13), (8, 13), ... (+55 more)]",17180022780,0,17180022780
96,"(16, 10)","(15, 10)",East,"['(17, 10)', '(15, 10)']","['(16, 10)', '(17, 12)', '(25, 14)', '(34, 14)', '(17, 14)']","['(17, 12)', '(17, 14)', '(25, 14)', '(34, 14)', '(17, 10)']","[(21, 16), (4, 9), (8, 9), (1, 15), (15, 14), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (12, 13), (3, 10), (14, 10), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), (14, 14), (4, 13), ... (+56 more)]",17180047356,0,17180047356
97,"(17, 12)","(16, 12)",East,"['(17, 13)', '(18, 12)', '(16, 12)']","['(17, 12)', '(17, 14)', '(25, 14)', '(34, 14)', '(17, 10)']","['(17, 14)', '(17, 10)', '(18, 12)', '(34, 14)', '(17, 13)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (1, 15), (15, 14), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (12, 13), (3, 10), (14, 10), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), (14, 14), ... (+57 more)]",17180145660,0,17180145660
98,"(17, 14)","(16, 14)",East,"['(17, 13)', '(16, 14)']","['(17, 14)', '(17, 10)', '(18, 12)', '(34, 14)', '(17, 13)', '(25, 14)']","['(17, 10)', '(17, 13)', '(18, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (12, 13), (3, 10), (14, 10), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), ... (+58 more)]",17180153852,0,17180153852
99,"(17, 10)","(16, 10)",East,"['(17, 9)', '(16, 10)']","['(17, 10)', '(17, 13)', '(18, 12)', '(34, 14)', '(25, 14)']","['(17, 13)', '(17, 9)', '(18, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (12, 13), (3, 10), (14, 10), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), ... (+59 more)]",17180178428,0,17180178428
100,"(17, 13)","(17, 12)",North,"['(17, 14)', '(17, 12)']","['(17, 13)', '(17, 9)', '(18, 12)', '(34, 14)', '(25, 14)']","['(17, 9)', '(25, 14)', '(18, 12)', '(34, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (12, 13), (3, 10), (14, 10), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), ... (+60 more)]",17180276732,0,17180276732
101,"(17, 9)","(17, 10)",South,"['(17, 10)', '(17, 8)']","['(17, 9)', '(25, 14)', '(18, 12)', '(34, 14)']","['(18, 12)', '(17, 8)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), ... (+61 more)]",17180309500,0,17180309500
102,"(18, 12)","(17, 12)",East,"['(19, 12)', '(17, 12)']","['(18, 12)', '(17, 8)', '(34, 14)', '(25, 14)']","['(17, 8)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), ... (+62 more)]",17180407804,0,17180407804
103,"(17, 8)","(17, 9)",South,"['(17, 9)', '(16, 8)']","['(17, 8)', '(19, 12)', '(34, 14)', '(25, 14)']","['(16, 8)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), ... (+63 more)]",17180440572,0,17180440572
104,"(16, 8)","(17, 8)",West,"['(17, 8)', '(15, 8)']","['(16, 8)', '(19, 12)', '(34, 14)', '(25, 14)']","['(15, 8)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), ... (+64 more)]",17180506108,0,17180506108
105,"(15, 8)","(16, 8)",West,"['(16, 8)', '(14, 8)']","['(15, 8)', '(19, 12)', '(34, 14)', '(25, 14)']","['(14, 8)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), ... (+65 more)]",17180538876,0,17180538876
106,"(14, 8)","(15, 8)",West,"['(15, 8)', '(13, 8)']","['(14, 8)', '(19, 12)', '(34, 14)', '(25, 14)']","['(13, 8)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), ... (+66 more)]",17180555260,0,17180555260
107,"(13, 8)","(14, 8)",West,"['(14, 8)', '(12, 8)']","['(13, 8)', '(19, 12)', '(34, 14)', '(25, 14)']","['(12, 8)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (13, 8), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), ... (+67 more)]",17180563452,0,17180563452
108,"(12, 8)","(13, 8)",West,"['(13, 8)', '(11, 8)']","['(12, 8)', '(19, 12)', '(34, 14)', '(25, 14)']","['(11, 8)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (13, 8), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), ... (+68 more)]",17180567548,0,17180567548
109,"(11, 8)","(12, 8)",West,"['(11, 7)', '(12, 8)']","['(11, 8)', '(19, 12)', '(34, 14)', '(25, 14)']","['(11, 7)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (13, 8), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), ... (+69 more)]",17180569596,0,17180569596
110,"(11, 7)","(11, 8)",South,"['(11, 8)', '(11, 6)']","['(11, 7)', '(19, 12)', '(34, 14)', '(25, 14)']","['(11, 6)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (13, 8), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), ... (+70 more)]",17180571644,0,17180571644
111,"(11, 6)","(11, 7)",South,"['(11, 7)', '(10, 6)']","['(11, 6)', '(19, 12)', '(34, 14)', '(25, 14)']","['(10, 6)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (13, 8), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), ... (+71 more)]",17180573692,0,17180573692
112,"(10, 6)","(11, 6)",West,"['(11, 6)', '(9, 6)']","['(10, 6)', '(19, 12)', '(34, 14)', '(25, 14)']","['(9, 6)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), (22, 16), (14, 12), ... (+72 more)]",17180574716,0,17180574716
113,"(9, 6)","(10, 6)",West,"['(10, 6)', '(8, 6)']","['(9, 6)', '(19, 12)', '(34, 14)', '(25, 14)']","['(8, 6)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), (22, 16), (14, 12), ... (+73 more)]",17180575228,0,17180575228
114,"(8, 6)","(9, 6)",West,"['(9, 6)', '(7, 6)']","['(8, 6)', '(19, 12)', '(34, 14)', '(25, 14)']","['(7, 6)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), (22, 16), (14, 12), ... (+74 more)]",17180575484,0,17180575484
115,"(7, 6)","(8, 6)",West,"['(8, 6)', '(6, 6)']","['(7, 6)', '(19, 12)', '(34, 14)', '(25, 14)']","['(6, 6)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), (22, 16), (14, 12), ... (+75 more)]",17180575612,0,17180575612
116,"(6, 6)","(7, 6)",West,"['(6, 5)', '(7, 6)']","['(6, 6)', '(19, 12)', '(34, 14)', '(25, 14)']","['(6, 5)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), (22, 16), ... (+76 more)]",17180575676,0,17180575676
