iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
74,"(8, 16)","(9, 16)",West,"['(9, 16)', '(7, 16)']","['(17, 12)', '(19, 12)', '(20, 11)', '(19, 12)', '(20, 9)', '(20, 11)', '(33, 6)', '(34, 7)', '(8, 16)']","['(7, 16)', '(9, 16)', '(17, 12)', '(19, 12)', '(20, 11)', '(19, 12)', '(20, 9)', '(20, 11)', '(33, 6)', '(34, 7)']","[(20, 11), (21, 16), (31, 14), (31, 8), (34, 7), (23, 16), (34, 16), (34, 10), (12, 16), (14, 16), (27, 13), (30, 9), (27, 16), (30, 12), (19, 12), (33, 8), (33, 14), (32, 12), (24, 11), (25, 16), (26, 11), (16, 16), (26, 14), (18, 16), (29, 16), (29, 10), (34, 6), (21, 12), (31, 10), (31, 16), (20, 16), (20, 10), (23, 12), (34, 12), (22, 16), (34, 15), (27, 12), (19, 11), (30, 8), (30, 14), ... (+34 more)]",26,0,26
75,"(33, 6)","(34, 6)",West,"['(34, 6)', '(32, 6)']","['(7, 16)', '(9, 16)', '(17, 12)', '(19, 12)', '(20, 11)', '(19, 12)', '(20, 9)', '(20, 11)', '(33, 6)']","['(32, 6)', '(34, 6)', '(7, 16)', '(9, 16)', '(17, 12)', '(19, 12)', '(20, 11)', '(19, 12)', '(20, 9)', '(20, 11)']","[(20, 11), (21, 16), (31, 14), (31, 8), (34, 7), (23, 16), (34, 16), (34, 10), (12, 16), (14, 16), (27, 13), (30, 9), (27, 16), (30, 12), (19, 12), (33, 8), (33, 14), (32, 12), (24, 11), (25, 16), (26, 11), (16, 16), (26, 14), (18, 16), (29, 16), (29, 10), (34, 6), (21, 12), (31, 10), (31, 16), (20, 16), (20, 10), (23, 12), (34, 12), (22, 16), (34, 15), (27, 12), (19, 11), (30, 8), (30, 14), ... (+35 more)]",27,0,27
76,"(20, 9)","(20, 10)",South,"['(20, 10)', '(21, 9)']","['(32, 6)', '(34, 6)', '(7, 16)', '(9, 16)', '(17, 12)', '(19, 12)', '(20, 11)', '(19, 12)', '(20, 9)']","['(21, 9)', '(20, 10)', '(32, 6)', '(34, 6)', '(7, 16)', '(9, 16)', '(17, 12)', '(19, 12)', '(20, 11)', '(19, 12)']","[(20, 11), (21, 16), (31, 14), (31, 8), (34, 7), (23, 16), (34, 16), (34, 10), (12, 16), (14, 16), (27, 13), (30, 9), (27, 16), (30, 12), (19, 12), (33, 8), (33, 14), (32, 12), (24, 11), (25, 16), (26, 11), (16, 16), (26, 14), (18, 16), (29, 16), (29, 10), (34, 6), (21, 12), (31, 10), (31, 16), (20, 16), (20, 10), (23, 12), (34, 12), (22, 16), (34, 15), (27, 12), (19, 11), (30, 8), (30, 14), ... (+36 more)]",27,0,27
77,"(17, 12)","(18, 12)",West,"['(17, 13)', '(18, 12)', '(16, 12)']","['(21, 9)', '(20, 10)', '(32, 6)', '(34, 6)', '(7, 16)', '(9, 16)', '(17, 12)']","['(16, 12)', '(18, 12)', '(17, 13)', '(21, 9)', '(20, 10)', '(32, 6)', '(34, 6)', '(7, 16)', '(9, 16)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (34, 12), (19, 11), (11, 16), (32, 14), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (25, 11), (31, 8), (34, 7), (34, 16), (33, 8), (26, 11), (18, 16), (31, 10), (20, 10), (22, 16), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (31, 12), (34, 11), (20, 12), ... (+37 more)]",27,0,27
78,"(7, 16)","(8, 16)",West,"['(8, 16)', '(6, 16)']","['(16, 12)', '(18, 12)', '(17, 13)', '(21, 9)', '(20, 10)', '(32, 6)', '(34, 6)', '(7, 16)']","['(6, 16)', '(8, 16)', '(16, 12)', '(18, 12)', '(17, 13)', '(21, 9)', '(20, 10)', '(32, 6)', '(34, 6)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (34, 12), (19, 11), (11, 16), (32, 14), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (25, 11), (31, 8), (34, 7), (34, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (31, 12), (34, 11), ... (+38 more)]",27,0,27
79,"(32, 6)","(33, 6)",West,"['(33, 6)', '(31, 6)']","['(6, 16)', '(8, 16)', '(16, 12)', '(18, 12)', '(17, 13)', '(21, 9)', '(20, 10)', '(32, 6)']","['(31, 6)', '(33, 6)', '(6, 16)', '(8, 16)', '(16, 12)', '(18, 12)', '(17, 13)', '(21, 9)', '(20, 10)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (34, 12), (19, 11), (11, 16), (32, 14), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (25, 11), (31, 8), (34, 7), (34, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (31, 12), (34, 11), ... (+39 more)]",28,0,28
80,"(21, 9)","(20, 9)",East,"['(22, 9)', '(20, 9)']","['(31, 6)', '(33, 6)', '(6, 16)', '(8, 16)', '(16, 12)', '(18, 12)', '(17, 13)', '(21, 9)']","['(20, 9)', '(22, 9)', '(31, 6)', '(33, 6)', '(6, 16)', '(8, 16)', '(16, 12)', '(18, 12)', '(17, 13)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (25, 11), (31, 8), (34, 7), (34, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (31, 12), ... (+40 more)]",28,0,28
81,"(17, 13)","(17, 12)",North,"['(17, 14)', '(17, 12)']","['(20, 9)', '(22, 9)', '(31, 6)', '(33, 6)', '(6, 16)', '(8, 16)', '(16, 12)', '(18, 12)', '(17, 13)']","['(17, 12)', '(17, 14)', '(20, 9)', '(22, 9)', '(31, 6)', '(33, 6)', '(6, 16)', '(8, 16)', '(16, 12)', '(18, 12)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (25, 11), (31, 8), (34, 7), (34, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (31, 12), ... (+41 more)]",28,0,28
82,"(16, 12)","(17, 12)",West,"['(17, 12)', '(15, 12)']","['(17, 12)', '(17, 14)', '(20, 9)', '(22, 9)', '(31, 6)', '(33, 6)', '(6, 16)', '(8, 16)', '(16, 12)']","['(15, 12)', '(17, 12)', '(17, 12)', '(17, 14)', '(20, 9)', '(22, 9)', '(31, 6)', '(33, 6)', '(6, 16)', '(8, 16)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (25, 11), (31, 8), (34, 7), (34, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (16, 12), ... (+42 more)]",28,0,28
83,"(6, 16)","(7, 16)",West,"['(7, 16)', '(5, 16)']","['(15, 12)', '(17, 12)', '(17, 12)', '(17, 14)', '(20, 9)', '(22, 9)', '(31, 6)', '(33, 6)', '(6, 16)']","['(5, 16)', '(7, 16)', '(15, 12)', '(17, 12)', '(17, 12)', '(17, 14)', '(20, 9)', '(22, 9)', '(31, 6)', '(33, 6)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (25, 11), (31, 8), (34, 7), (34, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (16, 12), ... (+43 more)]",28,0,28
84,"(31, 6)","(32, 6)",West,"['(32, 6)', '(30, 6)']","['(5, 16)', '(7, 16)', '(15, 12)', '(17, 12)', '(17, 12)', '(17, 14)', '(20, 9)', '(22, 9)', '(31, 6)']","['(30, 6)', '(32, 6)', '(5, 16)', '(7, 16)', '(15, 12)', '(17, 12)', '(17, 12)', '(17, 14)', '(20, 9)', '(22, 9)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (25, 11), (31, 8), (34, 7), (34, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (16, 12), ... (+44 more)]",29,0,29
85,"(22, 9)","(21, 9)",East,"['(23, 9)', '(21, 9)']","['(30, 6)', '(32, 6)', '(5, 16)', '(7, 16)', '(15, 12)', '(17, 12)', '(17, 12)', '(17, 14)', '(20, 9)', '(22, 9)']","['(21, 9)', '(23, 9)', '(30, 6)', '(32, 6)', '(5, 16)', '(7, 16)', '(15, 12)', '(17, 12)', '(17, 12)', '(17, 14)', '(20, 9)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (25, 11), (31, 8), (34, 7), (34, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (16, 12), ... (+45 more)]",29,0,29
86,"(17, 14)","(17, 13)",North,"['(17, 13)', '(16, 14)']","['(21, 9)', '(23, 9)', '(30, 6)', '(32, 6)', '(5, 16)', '(7, 16)', '(15, 12)', '(17, 12)', '(17, 12)', '(17, 14)']","['(16, 14)', '(17, 13)', '(21, 9)', '(23, 9)', '(30, 6)', '(32, 6)', '(5, 16)', '(7, 16)', '(15, 12)', '(17, 12)', '(17, 12)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (25, 11), (31, 8), (34, 7), (34, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), ... (+46 more)]",29,0,29
87,"(15, 12)","(16, 12)",West,"['(16, 12)', '(14, 12)']","['(16, 14)', '(17, 13)', '(21, 9)', '(23, 9)', '(30, 6)', '(32, 6)', '(5, 16)', '(7, 16)', '(15, 12)']","['(14, 12)', '(16, 12)', '(16, 14)', '(17, 13)', '(21, 9)', '(23, 9)', '(30, 6)', '(32, 6)', '(5, 16)', '(7, 16)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (25, 11), (31, 8), (34, 7), (34, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), ... (+47 more)]",29,0,29
88,"(5, 16)","(6, 16)",West,"['(6, 16)', '(4, 16)']","['(14, 12)', '(16, 12)', '(16, 14)', '(17, 13)', '(21, 9)', '(23, 9)', '(30, 6)', '(32, 6)', '(5, 16)']","['(4, 16)', '(6, 16)', '(14, 12)', '(16, 12)', '(16, 14)', '(17, 13)', '(21, 9)', '(23, 9)', '(30, 6)', '(32, 6)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (25, 11), (31, 8), (34, 7), (34, 16), (5, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (9, 16), (33, 10), (24, 16), (13, 16), ... (+48 more)]",29,0,29
89,"(30, 6)","(31, 6)",West,"['(30, 5)', '(31, 6)', '(29, 6)']","['(4, 16)', '(6, 16)', '(14, 12)', '(16, 12)', '(16, 14)', '(17, 13)', '(21, 9)', '(23, 9)', '(30, 6)']","['(29, 6)', '(31, 6)', '(30, 5)', '(4, 16)', '(6, 16)', '(14, 12)', '(16, 12)', '(16, 14)', '(17, 13)', '(21, 9)', '(23, 9)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (25, 11), (31, 8), (34, 7), (34, 16), (30, 6), (5, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (9, 16), (33, 10), (24, 16), ... (+49 more)]",30,0,30
90,"(23, 9)","(22, 9)",East,"['(24, 9)', '(22, 9)']","['(29, 6)', '(31, 6)', '(30, 5)', '(4, 16)', '(6, 16)', '(14, 12)', '(16, 12)', '(16, 14)', '(17, 13)', '(21, 9)', '(23, 9)']","['(22, 9)', '(24, 9)', '(29, 6)', '(31, 6)', '(30, 5)', '(4, 16)', '(6, 16)', '(14, 12)', '(16, 12)', '(16, 14)', '(17, 13)', '(21, 9)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (25, 11), (31, 8), (34, 7), (34, 16), (30, 6), (5, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (9, 16), (33, 10), (24, 16), ... (+50 more)]",30,0,30
91,"(16, 14)","(17, 14)",West,"['(17, 14)', '(15, 14)']","['(22, 9)', '(24, 9)', '(29, 6)', '(31, 6)', '(30, 5)', '(4, 16)', '(6, 16)', '(14, 12)', '(16, 12)', '(16, 14)']","['(15, 14)', '(17, 14)', '(22, 9)', '(24, 9)', '(29, 6)', '(31, 6)', '(30, 5)', '(4, 16)', '(6, 16)', '(14, 12)', '(16, 12)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (25, 11), (31, 8), (34, 7), (34, 16), (30, 6), (5, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (9, 16), (33, 10), (24, 16), ... (+51 more)]",30,0,30
92,"(14, 12)","(15, 12)",West,"['(14, 11)', '(15, 12)', '(13, 12)']","['(15, 14)', '(17, 14)', '(22, 9)', '(24, 9)', '(29, 6)', '(31, 6)', '(30, 5)', '(4, 16)', '(6, 16)', '(14, 12)']","['(13, 12)', '(15, 12)', '(14, 11)', '(15, 14)', '(17, 14)', '(22, 9)', '(24, 9)', '(29, 6)', '(31, 6)', '(30, 5)', '(4, 16)', '(6, 16)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (25, 11), (31, 8), (34, 7), (34, 16), (30, 6), (5, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (14, 12), (9, 16), (33, 10), ... (+52 more)]",30,0,30
93,"(4, 16)","(5, 16)",West,"['(5, 16)', '(3, 16)']","['(13, 12)', '(15, 12)', '(14, 11)', '(15, 14)', '(17, 14)', '(22, 9)', '(24, 9)', '(29, 6)', '(31, 6)', '(30, 5)', '(4, 16)']","['(3, 16)', '(5, 16)', '(13, 12)', '(15, 12)', '(14, 11)', '(15, 14)', '(17, 14)', '(22, 9)', '(24, 9)', '(29, 6)', '(31, 6)', '(30, 5)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (25, 11), (31, 8), (34, 7), (34, 16), (30, 6), (5, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (14, 12), (9, 16), (33, 10), ... (+53 more)]",30,0,30
94,"(30, 5)","(30, 6)",South,"['(30, 6)', '(30, 4)']","['(3, 16)', '(5, 16)', '(13, 12)', '(15, 12)', '(14, 11)', '(15, 14)', '(17, 14)', '(22, 9)', '(24, 9)', '(29, 6)', '(31, 6)', '(30, 5)']","['(30, 4)', '(30, 6)', '(3, 16)', '(5, 16)', '(13, 12)', '(15, 12)', '(14, 11)', '(15, 14)', '(17, 14)', '(22, 9)', '(24, 9)', '(29, 6)', '(31, 6)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (25, 11), (31, 8), (34, 7), (34, 16), (30, 6), (5, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (14, 12), (9, 16), (33, 10), ... (+54 more)]",31,0,31
95,"(29, 6)","(30, 6)",West,"['(30, 6)']","['(30, 4)', '(30, 6)', '(3, 16)', '(5, 16)', '(13, 12)', '(15, 12)', '(14, 11)', '(15, 14)', '(17, 14)', '(22, 9)', '(24, 9)', '(29, 6)']","['(30, 6)', '(30, 4)', '(30, 6)', '(3, 16)', '(5, 16)', '(13, 12)', '(15, 12)', '(14, 11)', '(15, 14)', '(17, 14)', '(22, 9)', '(24, 9)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (25, 11), (31, 8), (34, 7), (34, 16), (30, 6), (5, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (14, 12), (9, 16), ... (+55 more)]",31,0,31
96,"(24, 9)","(23, 9)",East,"['(25, 9)', '(23, 9)']","['(30, 6)', '(30, 4)', '(30, 6)', '(3, 16)', '(5, 16)', '(13, 12)', '(15, 12)', '(14, 11)', '(15, 14)', '(17, 14)', '(22, 9)', '(24, 9)']","['(23, 9)', '(25, 9)', '(30, 6)', '(30, 4)', '(30, 6)', '(3, 16)', '(5, 16)', '(13, 12)', '(15, 12)', '(14, 11)', '(15, 14)', '(17, 14)', '(22, 9)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (25, 11), (31, 8), (34, 7), (34, 16), (30, 6), (5, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (14, 12), (9, 16), ... (+56 more)]",31,0,31
97,"(15, 14)","(16, 14)",West,"['(16, 14)', '(14, 14)']","['(23, 9)', '(25, 9)', '(30, 6)', '(30, 4)', '(30, 6)', '(3, 16)', '(5, 16)', '(13, 12)', '(15, 12)', '(14, 11)', '(15, 14)']","['(14, 14)', '(16, 14)', '(23, 9)', '(25, 9)', '(30, 6)', '(30, 4)', '(30, 6)', '(3, 16)', '(5, 16)', '(13, 12)', '(15, 12)', '(14, 11)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (25, 11), (31, 8), (34, 7), (34, 16), (30, 6), (5, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (14, 12), ... (+57 more)]",31,0,31
98,"(14, 11)","(14, 12)",South,"['(14, 12)', '(14, 10)']","['(14, 14)', '(16, 14)', '(23, 9)', '(25, 9)', '(30, 6)', '(30, 4)', '(30, 6)', '(3, 16)', '(5, 16)', '(13, 12)', '(15, 12)', '(14, 11)']","['(14, 10)', '(14, 12)', '(14, 14)', '(16, 14)', '(23, 9)', '(25, 9)', '(30, 6)', '(30, 4)', '(30, 6)', '(3, 16)', '(5, 16)', '(13, 12)', '(15, 12)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (25, 11), (31, 8), (34, 7), (34, 16), (30, 6), (5, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (14, 12), ... (+58 more)]",31,0,31
99,"(13, 12)","(14, 12)",West,"['(14, 12)', '(12, 12)']","['(14, 10)', '(14, 12)', '(14, 14)', '(16, 14)', '(23, 9)', '(25, 9)', '(30, 6)', '(30, 4)', '(30, 6)', '(3, 16)', '(5, 16)', '(13, 12)']","['(12, 12)', '(14, 12)', '(14, 10)', '(14, 12)', '(14, 14)', '(16, 14)', '(23, 9)', '(25, 9)', '(30, 6)', '(30, 4)', '(30, 6)', '(3, 16)', '(5, 16)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (31, 8), (34, 7), (34, 16), (30, 6), (5, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), ... (+59 more)]",31,0,31
100,"(3, 16)","(4, 16)",West,"['(4, 16)', '(2, 16)']","['(12, 12)', '(14, 12)', '(14, 10)', '(14, 12)', '(14, 14)', '(16, 14)', '(23, 9)', '(25, 9)', '(30, 6)', '(30, 4)', '(30, 6)', '(3, 16)']","['(2, 16)', '(4, 16)', '(12, 12)', '(14, 12)', '(14, 10)', '(14, 12)', '(14, 14)', '(16, 14)', '(23, 9)', '(25, 9)', '(30, 6)', '(30, 4)', '(30, 6)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (31, 8), (34, 7), (34, 16), (30, 6), (5, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), ... (+60 more)]",31,0,31
101,"(30, 4)","(30, 5)",South,"['(30, 5)', '(30, 3)', '(31, 4)']","['(2, 16)', '(4, 16)', '(12, 12)', '(14, 12)', '(14, 10)', '(14, 12)', '(14, 14)', '(16, 14)', '(23, 9)', '(25, 9)', '(30, 6)', '(30, 4)']","['(31, 4)', '(30, 3)', '(30, 5)', '(2, 16)', '(4, 16)', '(12, 12)', '(14, 12)', '(14, 10)', '(14, 12)', '(14, 14)', '(16, 14)', '(23, 9)', '(25, 9)', '(30, 6)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (31, 8), (34, 7), (34, 16), (30, 6), (5, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), (20, 10), ... (+61 more)]",32,0,32
102,"(25, 9)","(24, 9)",East,"['(26, 9)', '(24, 9)']","['(31, 4)', '(30, 3)', '(30, 5)', '(2, 16)', '(4, 16)', '(12, 12)', '(14, 12)', '(14, 10)', '(14, 12)', '(14, 14)', '(16, 14)', '(23, 9)', '(25, 9)']","['(24, 9)', '(26, 9)', '(31, 4)', '(30, 3)', '(30, 5)', '(2, 16)', '(4, 16)', '(12, 12)', '(14, 12)', '(14, 10)', '(14, 12)', '(14, 14)', '(16, 14)', '(23, 9)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (31, 8), (34, 7), (34, 16), (30, 6), (5, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), (20, 10), ... (+62 more)]",32,0,32
